Character,Command,Hit level,Damage,Start up frame,Block frame,Hit frame,Counter hit frame,Notes,Notation
Miguel,1+21+2,"m, m","20,20",19~20,-14~-13,KND,KND,,"1+2,1+2"
Miguel,f2,h,17,15,-3,6,CS,,f+2
Miguel,f3,m,13,20~21,-6~-5,7~8s,7~8s,,f+3
Miguel,f34,"m, m","13,12",19~20,-15,KND,KND,,"f+3,4"
Miguel,f4,m,15,17~18,-7~-6,6~7,6~7,Homing,f+4
Miguel,f42,"m, m","15,20",17~18,-12~-11,KND,KND,Tail Spin,"f+4,2"
Miguel,f1+2,h,20,14~15,-5~-4,KND,KND,,f+1+2
Miguel,f3+4,(Special),(g),f+3+4,,,,,f+3+4
Miguel,f3+4f,m!,178,47(191),KND,KND,KND,,"f+3+4,f"
Miguel,f2+3,m,28,24~33,-7~2,KND,KND,,f+2+3
Miguel,df1,m,12,13,-2,5,5,,d/f+1
Miguel,df1f,m (SAV),12,13,-2,5,5,,"d/f+1,f"
Miguel,df11,"m, h","12,13",13,-3~-2,5~6,5~6,,"d/f+1,1"
Miguel,df11f,"m, h (SAV)","12,13",13,-3~-2,5~6,5~6,,"d/f+1,1,f"
Miguel,df112,"m, h, m","12,13,18",13,-12,2,KND,,"d/f+1,1,2"
Miguel,df113,"m, h, l","12,13,13",13,-12~-11,2~3,KND,,"d/f+1,1,3"
Miguel,df113f,"m, h, l (SAV)","12,13,13",13,-11~-10,3~4,KND,,"d/f+1,1,3,f"
Miguel,df12,"m, m","12,18",13,-12,1,1,,"d/f+1,2"
Miguel,df2,m,10,16,-7,6,6,,d/f+2
Miguel,df21,"m, m","10,10",16,-15~-14,Launch,Launch,,"d/f+2,1"
Miguel,df22,"m, m","10,22",16,-6~-5,13~14kg,13~14kg,Tail Spin,"d/f+2,2"
Miguel,df2d2,"m, m","10,22",js19~,-3~-2s,KND,KND,,"d/f+2,d+2"
Miguel,df3,m,11,16,-6,5,5,,d/f+3
Miguel,df32,"m, m","11,14",16,-6,5 30g(KND),5 30g(KND),,"d/f+3,2"
Miguel,df4,m,13,14~15,-7~-6,4~5,4~5,,d/f+4
Miguel,df41,"m, h","13,8",14~15,-5,6,6,,"d/f+4,1"
Miguel,df41f,"m, h (SAV)","13,8",14~15,-5,6,6,,"d/f+4,1,f"
Miguel,df411,"m, h, m","13,8,17",14~15,-10~-9,7~8,CS,,"d/f+4,1,1"
Miguel,d2,m,24,18~19,-7~-6s,4~5s,KND,,d+2
Miguel,d3,l (TC),15,21s cs6~,-12,1,1,,d+3
Miguel,d4,l,10,16,-11,0,0,,d+4
Miguel,d41+2,"l, h","10,20",16,-8s,5s,5s,,"d+4,1+2"
Miguel,d41+2f,"l, h (SAV)","10,20",16,-8s,5s,5s,,"d+4,1+2,f"
Miguel,d1+2,m (TC),28,21~24 cs10~20,-12~-9,KND,KND,,d+1+2
Miguel,d3+4,m,20,21~22,-15~-14,KND,KND,,d+3+4
Miguel,db1,l (TC),12,25~26s cs9~,-18~-17,KND,KND,,d/b+1
Miguel,db1*,l (TC),12,31~32s cs9?~,-18~-17,KND,KND,,d/b+1*
Miguel,db2,m,23,20~21,-9~-8,KND,KND,,d/b+2
Miguel,db3,l,12,18~19,-13~-12,3~4,3~4,,d/b+3
Miguel,db3f,l (SAV),12,18~19,-13~-12,3~4,3~4,,"d/b+3,f"
Miguel,db34,"l, l","12,13",18~19,-19~-18,-8~-7,-8~-7,,"d/b+3,4"
Miguel,db4,l,17,18~19,-14~-13,2~3s,KND,,d/b+4
Miguel,b1,h,17,11,-9,2,CS,,b+1
Miguel,b1f,h (SAV),17,11,-9,-1,CS,,"b+1,f"
Miguel,b2,h,15,16,-6,2,2,,b+2
Miguel,b22,"h, m","15,22",16s,-7~-6,3~4s,KND,,"b+2,2"
Miguel,b3,m (TJ),25,30~32 js16~,7~9,7~9s,KND,,b+3
Miguel,b3f,m (TJ) (SAV),25,30~32 js16~,7~9,7~9s,KND,,"b+3,f"
Miguel,b4,m,25,19 pc8~18,-13,KND,KND,Power Crush,b+4
Miguel,ub1,m,15,21~22,-5~-4s,-3~-2s,-3~-2s,,u/b+1
Miguel,ub1f,m (SAV),15,21~22,-5~-4s,-3~-2s,-3~-2s,,"u/b+1,f"
Miguel,ub14,"m, l","15,17",21~22,-15,9,9,,"u/b+1,4"
Miguel,uf1,m (TJ),21,25~26 js9~,3~4,KND,KND,,u/f+1
Miguel,uf1f,m (TJ) (SAV),21,25~26 js9~,3~4,KND,KND,,"u/f+1,f"
Miguel,ub3,m (TJ),13,19 js9~,-10,3,3,,u/b+3
Miguel,u3,m (TJ),15,19 js9~,-10,3,3,,u+3
Miguel,uf3,m (TJ),17,19 js9~,-10,3,3,,u/f+3
Miguel,uf32,"m (TJ), h","17,8",19 9~,-12,6,6,,"u/f+3,2"
Miguel,uf322,"m (TJ), h, m","17,8,25",19 9~,-6s,5s,KND,,"u/f+3,2,2"
Miguel,ub4,m (TJ),11,15~16 js9~,-20~-19,-8~-7,-8~-7,,u/b+4
Miguel,u4,m (TJ),15,15~16 js9~,-13~-12,KND,Launch,,u+4
Miguel,uf4,m (TJ),13,15~16 js9~,-13~-12,Launch,Launch,,u/f+4
Miguel,ff2,m,14,18~19 (19~),-14~-13,2~3,2~3,,"f,f+2"
Miguel,ff21,"m, h","14,27",18~19 (19~),-5~-4,KND,KND,,"f,f+2,1"
Miguel,ff22,"m, m","14,23",18~19 (19~),-13,KND,KND,,"f,f+2,2"
Miguel,ff22d,m,14,18~19 (19~)s,-24~-23,-8~-7,-8~-7,,"f,f+2,2,d"
Miguel,ff3,h,33,20~21 (21~),-9~-8,KND,KND,"Homing, Tail Spin","f,f+3"
Miguel,bf1,h,23,21~22 (21~),-8~-7,KND,KND,,"b,f+1"
Miguel,wr3,m (TJ),30,23~24 (26~) js3~,9~10g,KND,KND,,"f,f,f+3"
Miguel,fff3,m (TJ),30,23~24 (26~) js3~,9~10g,KND,KND,,"f,f,f+3"
Miguel,ws1,m,16,11~12,-3~-2,8~9,8~9,,WS 1
Miguel,ws1f,m (SAV),16,11~12,-3~-2,8~9,8~9,,"WS 1,f"
Miguel,ws2,m,10,14,-8~-7,3~4a,3~4a,,WS 2
Miguel,ws22,"m, h","10,8",14,-12~-11,6~7(Launch),6~7,,"WS 2,2"
Miguel,ws222,"m, h, m","10,8,25",14,-6~-5s,5~6s,KND,,"WS 2,2,2"
Miguel,ws24,"m, h","10,25",14,-12~-11,KND (KND),KND,Tail Spin,"WS 2,4"
Miguel,ws3,m (TC),23,18 cs2~,-12,KND,KND,,WS 3
Miguel,ws4,m,18,11~12,-6~-5,5~6,5~6,,WS 4
Miguel,ws1+2,h,15,14,1,3,3,,WS 1+2
Miguel,fcdf2,m,24,15d,-12,7,CS,,FC d/f+2
Miguel,fcdf4,l (TC),23,22~23s cs1~,-26,KND,KND,,FC d/f+4
Miguel,opponentdownd3,l,20,20,-13,-2,-2,,opponent down d+3
Miguel,1+4,(Special),20,1+4,,,,,1+4
Miguel,3+4,(SAV),20,3+4,,,,,3+4
Miguel,sav1,h,12,12~13 (22~),-2~-1,6~7,6~7,,SAV 1
Miguel,sav1f,h (SAV),9,12~13 (22~),-2~-1,6~7,6~7,,"SAV 1,f"
Miguel,sav11,"h, h","9,20",12~13 (22~),-9~-8,KND,CS,Tail Spin,"SAV 1,1"
Miguel,sav12,"h, m","9,8",12~13 (22~),-10~-9,3~4,3~4,,"SAV 1,2"
Miguel,sav12f,"h, m (SAV)","9,8",12~13 (22~),-10~-9,3~4,3~4,,"SAV 1,2,f"
Miguel,sav121,"h, m, m","9,8,20",12~13 (22~),-17~-16,Launch,Launch,,"SAV 1,2,1"
Miguel,sav14,"h, m","9,25",12~13 (22~),-10~-9,KND,KND,Wall Bounce,"SAV 1,4"
Miguel,sav2,m,32,16(26~),-12~-11,KND,KND,,SAV 2
Miguel,sav3,m,12,15(25~),-5,1,1,,SAV 3
Miguel,sav3f,m (SAV),12,15(25~),-5,1,1,,"SAV 3,f"
Miguel,sav33,"m, h","12,17",15(25~),-9~-8,-2~-1,CS,,"SAV 3,3"
Miguel,sav33f,"m, h (SAV)","12,17",15(25~),-9~-8,-2~-1,CS,,"SAV 3,3,f"
Miguel,sav4,h,27,15~17 (25~),-5~-3,KND,S!,"Homing, Tail Spin",SAV 4
Miguel,sav1+2,m,"20(,5)",28~29 (38~) pc6~27,-21~-20,Launch,Launch,Power Crush,SAV 1+2
Miguel,sav1+2*,m,"23(,5)",41~42 (51~) pc6~27,-12~-11,Launch,Launch,Power Crush,SAV 1+2*
Miguel,savf1+2,h,22,16~17 (26~),5~6s,6~7s,6~7s,,SAV f+1+2
Miguel,savf1+2f,h (SAV),22,16~17 (26~),5~6s,6~7s,6~7s,,"SAV f+1+2,f"
Miguel,savdf1,m,15,14(24~),-2,8,8,,SAV d/f+1
Miguel,savdf1f,m (SAV),15,14(24~),-2,8,8,,"SAV d/f+1,f"
Miguel,savdf2,m,23,19~20 (29~),-17~-16,Launch,Launch,,SAV d/f+2
Miguel,savd4,l,8,15(25~),-14,-3,-3,,SAV d+4
Miguel,savd4f,l (SAV),8,15(25~),-14,-3,-3,,"SAV d+4,f"
Miguel,savd43,"l, m","8,12",15(25~),-15,-2,-2,,"SAV d+4,3"
Miguel,savd43f,"l, m (SAV)","8,12",15(25~),-15,-2,-2,,"SAV d+4,3,f"
Miguel,savdb3,l,20,19~20 (29~),-13~-12,5~6s,KND,,SAV d/b+3
Miguel,savdb3f,l (SAV),20,19~20 (29~),-13~-12,5~6s,KND,,"SAV d/b+3,f"
Miguel,savdb4,l (TC),20,26~27s (36~) cs10~,-29,KND,KND,,SAV d/b+4
Miguel,savb1,m,16,14~15 (24~),-7~-6,1~2,1~2,,SAV b+1
Miguel,savb1f,m (SAV),16,14~15 (24~),-7~-6,1~2,1~2,,"SAV b+1,f"
Miguel,savb12,"m, l (TC)","16,15",s cs15~,-18~-17,KND,KND,,"SAV b+1,2"
Miguel,savb14,"m, m","16,17",15~,-10~-9,8~9,KND,,"SAV b+1,4"
Miguel,savb2,m (Absorbs 1 h/m hit),20,23(33~) (捌4~10),-12,4 (KND),4 (KND),,SAV b+2
Miguel,savb3,h,20,17~18 (27~) pc8~16,-7~-6,KND,KND,Power Crush,SAV b+3
Miguel,savb3f,h (SAV),20,17~18 (27~) pc8~16,-7~-6,KND,KND,Power Crush,"SAV b+3,f"
Miguel,savuf3,m,25,15~16 (25~) js14~,-9~-8,KND,KND,,SAV u/f+3
Miguel,f1,h,7,10,1,8,8,,f+1
Miguel,d1,Sm (TC),5,10s cs4~,-5,6,6,,d+1
Miguel,db3+4,l (TC),7,12s cs4~,-13,-2,-2,,d/b+3+4
Miguel,u1,m (TJ),12,18 js9~,-8,3,3,,u+1
Miguel,ub1+2,m (TJ),12,18 js9~,-8,3,3,,u/b+1+2
Miguel,u1+2,m (TJ),12,18 js9~,-8,3,3,,u+1+2
Miguel,uf1+2,m (TJ),12,18 js9~,-8,3,3,,u/f+1+2
Miguel,ub2,h,17,15~16,-12~-11,9~10g,9~10g,,u/b+2
Miguel,u2,h,17,15~16,-12~-11,9~10g,9~10g,,u+2
Miguel,uf2,h,17,15~16,-12~-11,9~10g,9~10g,,u/f+2
Miguel,ufn4,m,25,"23(29,35) js9~33",-11(-13),Launch,Launch,,"u/f,n+4"
Miguel,fc1,Sm (TC),5,10s cs1~,-5,6,6,,FC 1
Miguel,fcdb2,Sm (TC),8,11s cs1~,-4,7,7,,FC d/b+2
Miguel,fcd2,Sm (TC),8,11s cs1~,-4,7,7,,FC d+2
Miguel,fc3,l (TC),12,16s cs1~,-17,-3,-3,,FC 3
Miguel,fcdb4,l (TC),10,12s cs1~,-15,-4,-4,,FC d/b+4
Miguel,fcd4,l (TC),10,12s cs1~,-15,-4,-4,,FC d+4
Miguel,ss1,h,7,10(11~),1,8,8,,SS 1
Miguel,ss2,h,12,11(12~),-8,3,8,,SS 2
Miguel,ss3,h,16,15(16~),-7,2,2,,SS 3
Miguel,ss4,h,17,12(13~),-7,4,Launch,,SS 4
Miguel,bt1,h,15,8,-8,3,3,,BT 1
Miguel,bt2,h,15,8,-8,3,3,,BT 2
Miguel,bt3,h,25,10,-8,KND,KND,,BT 3
Miguel,bt4,h,25,10,-8,KND,KND,,BT 4
Miguel,btd1,Sm,10,10s cs1~,-2,9,9,,BT d+1
Miguel,btd2,Sm,10,10s cs1~,-2,9,9,,BT d+2
Miguel,btd3,l,12,10s cs1~,-11,3,3,,BT d+3
Miguel,btd4,l,12,10s cs1~,-11,3,3,,BT d+4
Nina,raged1+2,m,55,20 pc8~19,-22,Throw(KND),Throw(KND),Rage Art,In Rage d+1+2
Nina,ragef2+3,m (TJ),50,20~21 js5~17,9~10g (wl15g),KND,KND,Rage Drive,In Rage f+2+3
Nina,ragef2+3df,m (TJ) (Special),50,20~21,28~29?,KND,KND,Rage Drive,"In Rage f+2+3,d/f"
Nina,1,h,7,10,1,8,8,,1
Nina,12,"h, h","7,10","10,20",-1,5,5,,"1,2"
Nina,12u,"h, h (Special)","7,10","10,20",0,6,6,,"1,2,u"
Nina,12d,"h, h (Special)","7,10","10,20",0,6,6,,"1,2,d"
Nina,121,"h, h, h","7,10,6","10,20",-3,4,4,Rage Art,"1,2,1"
Nina,1214,"h, h, h, l (TC)","7,10,6,12",s cs10~,-13,-2,-2,,"1,2,1,4"
Nina,123,"h, h, m","7,10,15",10~,-13,2,2,,"1,2,3"
Nina,124,"h, h, h","7,10,22",10~,-6,KND,KND,Tail Spin,"1,2,4"
Nina,12f1+2,"h, h, m","7,10,22",10~,-14,KND,KND,,"1,2,f+1+2"
Nina,1212,"h, h, h, h","7,10,6,6",10~,-10,1,1,,"1,2,1,2"
Nina,1212f1+2,"h, h, h, h, m","7,10,6,6,22",10~,-14,KND,KND,,"1,2,1,2,f+1+2"
Nina,14,"h, h","7,17",10~,-4~-3,1~2,CS,,"1,4"
Nina,141,"h, h, m","7,17,21",10~,-11~-10,15~16kg,KND,Tail Spin,"1,4,1"
Nina,2,h,10,10,1,7,7,,2
Nina,21,"h, h","10,6","10,26",-3,4,4,,"2,1"
Nina,214,"h, h, l (TC)","10,6,12",s cs10~,-13,-2,-2,,"2,1,4"
Nina,23,"h, m","10,15",10~,-13,2,2,,"2,3"
Nina,24,"h, h","10,22",10~,-6,KND,KND,Tail Spin,"2,4"
Nina,2f1+2,"h, m","10,22",10~,-14,KND,KND,,"2,f+1+2"
Nina,3,h,14,14,-16,-5,-5,,3
Nina,33,"h, l (TC)","14,10",cs18~,-17,-6,-6,,"3,3"
Nina,332,"h, l (TC), m","14,10,10",18~,-13~-11,Launch,Launch,,"3,3,2"
Nina,334,"h, l (TC), h","14,10,18",18~,-6,5,Launch,,"3,3,4"
Nina,3343,"h, l (TC), h, m","14,10,18,20",18~,2~3s,5~6s,KND,,"3,3,4,3"
Nina,34,"h, h","14,20",18~,-6,KND,CS,Tail Spin,"3,4"
Nina,3d,h (Special),14,14,-27,-16,-16,,"3,d"
Nina,3dd,h (Special),14,14s,-23,-12,-12,,"3,d,d"
Nina,3d1+2,"h (Special), m","14,22",14,-11,KND,KND,,"3,d,1+2"
Nina,4,h,15,11,-9,8,Launch,,4
Nina,43,"h, l (TC)","15,13",cs10~,-17,-3,-3,,"4,3"
Nina,432,"h, l (TC), m","15,13,10",10~,-13~-11,Launch,Launch,,"4,3,2"
Nina,434,"h, l (TC), h","15,13,18",10~,-6,5,Launch,,"4,3,4"
Nina,4343,"h, l (TC), h, m","15,13,10,20",10~,2~3s,5~6s,KND,,"4,3,4,3"
Nina,4u,h (Special),15,11,-28,-17,Launch,,"4,u"
Nina,4ud,h (Special),15,11s,-24,-13,Launch,,"4,u,d"
Nina,4u1+2,"h (Special), m","15,22",11,-11,KND,KND,,"4,u,1+2"
Nina,1+4,"m, m","4,20","15~16, 28~29",-5~-4,4~5s,6~7s (8s),,1+4
Nina,f2,h,12,13,-3,8,8,,f+2
Nina,f21,"h, m","12,12",13,-13~-12,-6~-5a,-6~-5a,,"f+2,1"
Nina,f212,"h, m, m","12,12,20",13,-12~-10s,4~6s (KND),KND,,"f+2,1,2"
Nina,f214,"h, m, h","12,12,22",13,-3~-1,KND(KND),S!,Tail Spin,"f+2,1,4"
Nina,f3,"h, h","10,20","14~15, 25~26",6~7,KND,CS,,f+3
Nina,f3secondhitmiss,h,10,14~15,-24s,f3 second hit miss,,,f+3 second hit miss
Nina,f3firstch,h,10,14~15,CS (12~13),f3 first ch,,,f+3 first ch
Nina,f4,h,14,16,-12,-3,-1,,f+4
Nina,f43,"h, m","14,13",16,-14~-12,Launch,Launch,,"f+4,3"
Nina,f433,"h, m, m (TJ)","14,13,20",a js19~,-14~-11,KND,KND,,"f+4,3,3"
Nina,f44,"h, h","14,17",19~,1,13kg,KND,,"f+4,4"
Nina,f1+2,m,24,17 pc8~16,-14,KND,KND,Power Crush,f+1+2
Nina,ws1+2,m,24,17 pc8~16,-14,KND,KND,Power Crush,WS 1+2
Nina,df1,m,13,13,-1,5,5,,d/f+1
Nina,df12,"m, h","13,10","13,30",-3,2,9,,"d/f+1,2"
Nina,df12u,"m, h (Special)","13,10","13,30",-1,4,11,,"d/f+1,2,u"
Nina,df12d,"m, h (Special)","13,10","13,30",-1,4,11,,"d/f+1,2,d"
Nina,df2,m,12,15~16,-7~-6,Launch(4a),Launch,,d/f+2
Nina,df3,m,13,14,-11,1,1,,d/f+3
Nina,df31,"m, h","13,10",14,-8,3,3,,"d/f+3,1"
Nina,df31d,m (Special),13,14,-19,-7,-7,,"d/f+3,1,d"
Nina,df31u,m (Special),13,14,-19,-7,-7,,"d/f+3,1,u"
Nina,df312,"m, h, h","13,10,6",14,-10,1,1,,"d/f+3,1,2"
Nina,df312f1+2,"m, h, h, m","13,10,6,22",14,-14,KND,KND,,"d/f+3,1,2,f+1+2"
Nina,df32,"m, h","13,12","14,33",1,2,12,,"d/f+3,2"
Nina,df32f,"m, h (Special)","13,12","14,33",-1,0,10,,"d/f+3,2,f"
Nina,df32df,"m, h (Special)","13,12","14,33",-1,0,10,,"d/f+3,2,d/f"
Nina,df32d,"m, h (Special)","13,12","14,33",0,1,11,,"d/f+3,2,d"
Nina,df32u,"m, h (Special)","13,12","14,33",0,1,11,,"d/f+3,2,u"
Nina,df321,"m, h, h","13,12,6","14,33",-3,4,4,,"d/f+3,2,1"
Nina,df3214,"m, h, h, l (TC)","13,12,6,12",s cs10~,-13,-2,-2,,"d/f+3,2,1,4"
Nina,df323,"m, h, m","13,12,21",10~,-17~-16,Launch,Launch,,"d/f+3,2,3"
Nina,df324,"m, h, h","13,12,22",10~,-6,KND,KND,Tail Spin,"d/f+3,2,4"
Nina,df32d3,"m, h, l (TC)","13,12,10",s cs10~,-14,-3,-3,,"d/f+3,2,d+3"
Nina,df32d32,"m, h, l (TC), m","13,12,10,10",10~,-13~-11,Launch,Launch,,"d/f+3,2,d+3,2"
Nina,df32d34,"m, h, l (TC), h","13,12,10,18",10~,-6,5,Launch,,"d/f+3,2,d+3,4"
Nina,df32d343,"m, h, l (TC), h, m","13,12,10,18,20",10~,2~3s,5~6s,KND,,"d/f+3,2,d+3,4,3"
Nina,df33,"m, h","13,6",10~,-14,-3,-3,,"d/f+3,3"
Nina,df333,"m, h, h","13,6",10~,-14,-3,-3,,"d/f+3,3,3"
Nina,df3334,"m, h, h, h","13,6,8,20",10~,-6,KND,CS,Tail Spin,"d/f+3,3,3,4"
Nina,df34,"m, h (TJ)","13,21",a js20~,-4~-3,7~8,7~8,,"d/f+3,4"
Nina,df344,"m, h (TJ), l","13,21,20",js1~11 cs15~,-13~-11,KND,YKU,,"d/f+3,4,4"
Nina,df343+4,"m, h (TJ), m, m","31,21,8,21","js1~9, js28~41",-6~0,KND,KND,,"d/f+3,4,3+4"
Nina,df3f4,"m, h","13,20","1~9, 28~41",-6,KND,CS,Tail Spin,"d/f+3,f+4"
Nina,df4,m,15,12,-4,7,7,,d/f+4
Nina,df1+2,"m, m","5,10","16~17, 18~19",-3~-2,20~21kg,20~21kg,"Homing, Tail Spin",d/f+1+2
Nina,df1+2firsthitonly,m,5,16~17,-5~-4,7~8,7~8,Homing,d/f+1+2 first hit only
Nina,d1,Sm,5,10s cs4~,-5,6,6,,d+1
Nina,fc1,Sm,5,10s cs4~,-5,6,6,,FC 1
Nina,d12,"Sm (TC), Sm (TC)","5,8",s cs1~,-6,5,5,,"d+1,2"
Nina,fc12,"Sm (TC), Sm (TC)","5,8",s cs1~,-6,5,5,,"FC 1,2"
Nina,d124,"Sm (TC), Sm (TC), m","5,8,10",1~,-14~-12,-3~-1,-3~-1,,"d+1,2,4"
Nina,fc124,"Sm (TC), Sm (TC), m","5,8,10",1~,-14~-12,-3~-1,-3~-1,,"FC 1,2,4"
Nina,d1n4,"Sm (TC), m","5,10",1~,-11~-10,0~1,0~1,,"d+1,n+4"
Nina,fc1n4,"Sm (TC), m","5,10",1~,-11~-10,0~1,0~1,,"FC 1,n+4"
Nina,d2,l (TC),13,20s cs6~,-12,0,5,,d+2
Nina,d23,"l, h","13,20",20 6~,-6~-4,KND,CS,Tail Spin,"d+2,3"
Nina,d3,l (TC),12,16s cs4~,-17,-3,-3,,d+3
Nina,fc3,l (TC),12,16s cs4~,-17,-3,-3,,FC 3
Nina,d32,"l (TC), m","12,10",16 4~,-13~-11,Launch,Launch,,"d+3,2"
Nina,d34,"l (TC), h","12,18",16 4~,-6,5,Launch,,"d+3,4"
Nina,d343,"l (TC), h, m","12,18,20",16 4~,2~3s,5~6s,KND,,"d+3,4,3"
Nina,d4,l (TC),7,12s cs4~,-13,-2,-2,,d+4
Nina,fcdb4,l (TC),10,12s cs1~,-15,-4,-4,,FC d/b+4
Nina,fcd4,l (TC),10,12s cs1~,-15,-4,-4,,FC d+4
Nina,fcdf4,l (TC),10,12s cs1~,-15,-4,-4,,FC d/f+4
Nina,d41,"l (TC), h","7(10),10",12 1~,0,6,11,,"d+4,1"
Nina,d41d,l (TC) (Special),7(10),12,-13(-15),-2(-4),-2(-4),,"d+4,1,d"
Nina,d41u,l (TC) (Special),7(10),12,-13(-15),-2(-4),-2(-4),,"d+4,1,u"
Nina,db2,m,20,24~25,-5~-4,KND,KND,"Homing, Tail Spin",d/b+2
Nina,db3,l,17,20,-13,3s,KND,,d/b+3
Nina,db4,l (TC),5,16~17ad cs6~,-9~-8,2~3,2~3,,d/b+4
Nina,db43,"l (TC), m","5,21",16~17 6~,-17~-16,Launch,Launch,,"d/b+4,3"
Nina,db1+2,m!,50,65,CS,CS,CS,,d/b+1+2
Nina,db3+4,m,21,19~20,-17~-16,Launch,Launch,,d/b+3+4
Nina,b1,m,15,20~21,-16~-15,CS,CS,,b+1
Nina,b2,h,12,12,-14,-3,-3,,b+2
Nina,b22,"h, h","12,14",12,-6~-5,5~6,5~6,,"b+2,2"
Nina,b222,"h, h, h","12,14,20",12,-9~-8,9~10kg,CS,,"b+2,2,2"
Nina,b222u,"h, h (Special)","12,14",12,-10~-9,1~2,1~2,,"b+2,2,2,u"
Nina,b222d,"h, h (Special)","12,14",12,-10~-9,1~2,1~2,,"b+2,2,2,d"
Nina,b3,m,10,18,-6,6s,6s,,b+3
Nina,b34,"m, h","10,17",18,-8~-7,KND,CS,,"b+3,4"
Nina,b4,h,15,14,-7,11(SH),18,,b+4
Nina,b1+2,"m, m","6,26","18,26",-7,CS,CS,,b+1+2
Nina,b1+4,"m, m","4,14","16,31~32",-15~-14,Launch,Launch,,b+1+4
Nina,uf1,m (TJ),20,26s js10~,-5,KND,KND,,u/f+1
Nina,uf2,m,10,18,-10,1,1,,u/f+2
Nina,uf21,"m, m","10,10",18,-13,BU,BU,,"u/f+2,1"
Nina,ub3,m (TJ),15,14 js6~,-15,-4,-4,,u/b+3
Nina,u3,m (TJ),20,14 js6~,-15,KND,KND,,u+3
Nina,uf3,m (TJ),20,14 js6~,-10,KND,KND,,u/f+3
Nina,uf4,h (TJ),23,18 js9~,-9,-1,-1,,u/f+4
Nina,uf43,"h (TJ), l","23,10",js9~34 cs35~36,-19,-8,-8,,"u/f+4,3"
Nina,uf434,"h (TJ), l, h","23,10,14",18 (TJ: 8-34 TC: 34-35) ,-6,5,5,,"u/f+4,3,4"
Nina,uf434d,"h (TJ), l (Special)","23,10",js9~34 cs35~36,-5,6,6,,"u/f+4,3,4,d"
Nina,uf434u,"h (TJ), l (Special)","23,10",js9~34 cs35~36,-5,6,6,,"u/f+4,3,4,u"
Nina,ub4,m (TJ),21,23~28 js7~,-9~-4,3~8s,KND,,u/b+4
Nina,u4,m (TJ),21,23~28 js7~,-6~-1,3~8s,KND,,u+4
Nina,uf4*,m (TJ),21,23~28 js9~,-6~-1,3~8s,KND,,u/f+4*
Nina,ufnd3,"(Special), l (TC)",15,43 js9~ cs34~,-17,-6,-6,,"u/f,n,d+3"
Nina,ufnd32,"l (TC), m","15,10",43 9~ 34~,-13~-11,Launch,Launch,,"u/f,n,d+3,2"
Nina,ufnd34,"l (TC), h","15,18",43 9~ 34~,-6,5,Launch,,"u/f,n,d+3,4"
Nina,ufnd343,"l (TC), h, m","15,18,20",43 9~ 34~,2~3s,5~6s,KND,,"u/f,n,d+3,4,3"
Nina,ff2,h,20,14(15~),-9,KND,KND,,"f,f+2"
Nina,ff3,m,24,15(16~),-14,8,CS,,"f,f+3"
Nina,ff4close,m (TJ),30,28ad (29~) js5~,11,9s,KND,,"f,f+4 close"
Nina,ff4,m (TJ),20,28~32ad (29~) js5~,-10~-6,9~13s,KND,,"f,f+4"
Nina,ff4techclose,m (TJ) (Special),30,28a(29~) js5~,4,2s,KND,,"f,f+4,tech close"
Nina,ff4tech,m (TJ) (Special),20,28~32a (29~) js5~,-17~-13,2~6s,KND,,"f,f+4,tech"
Nina,ff1+2,m,26,22~23 (23~),-5~-4,KND,KND,Wall Bounce,"f,f+1+2"
Nina,ff1+2*,m,32,33~34 (34~),8~9,KND,KND,Wall Bounce,"f,f+1+2*"
Nina,ddf4,l (TC),20,24~28s (26~) cs1~,-37,KND,YKU,,"d,d/f+4"
Nina,qcb,(Special),(s),qcb,,,,,qcb
Nina,qcb4,m,20,19~20 (21~) cs1~3,-15~-14,Launch,Launch,,qcb+4
Nina,dbqcfndb2+3,h!,0,35~52 (41?~),33~50 (SH),33~50 (SH),33~50 (SH),,"d/b,qcf,n,d/b+2+3"
Nina,uf3+4,m (TJ),"20(,18)",23ad(26~) js3~,-23,Throw(KND),Throw(KND),,u/f+3+4
Nina,wr3,m (TJ),"20(,18)",23ad(26~) js3~,-23,Throw(KND),Throw(KND),,"f,f,f+3"
Nina,fff3,m (TJ),"20(,18)",23ad(26~) js3~,-23,Throw(KND),Throw(KND),,"f,f,f+3"
Nina,uf3+4crouch,m (TJ),20,24~30ad (27~) js1~,-22~-16,KND,KND,,u/f+3+4 crouch
Nina,uf3+4far,m (TJ),20,24~30ad (27~) js1~,-22~-16,KND,KND,,u/f+3+4 far
Nina,wr3crouch,m (TJ),20,24~30ad (27~) js1~,-22~-16,KND,KND,,"f,f,f+3 crouch"
Nina,fff3crouch,m (TJ),20,24~30ad (27~) js1~,-22~-16,KND,KND,,"f,f,f+3 crouch"
Nina,wr3far,m (TJ),20,24~30ad (27~) js1~,-22~-16,KND,KND,,"f,f,f+3 far"
Nina,fff3far,m (TJ),20,24~30ad (27~) js1~,-22~-16,KND,KND,,"f,f,f+3 far"
Nina,wr1+2,m (TJ),30,20~21a (23~) js5~17,4~5,KND,KND,,"f,f,f+1+2"
Nina,fff1+2,m (TJ),30,20~21a (23~) js5~17,4~5,KND,KND,,"f,f,f+1+2"
Nina,ws1,m,17,13~14,-6~-5,5~6,5~6,,WS 1
